User_ID,Age,Gender,Steps_Taken,Calories_Burned,Water_Intake_Liters,Sleep_Hours,Exercise_Type,Date,Time,Week_Start,Days_of_Week,Week_Of,Day Number,Age_Group,Age_Sort
U3991,27,Male,12971,543.7,0.87,6.6,Strength,13/03/2024,07:00:00,11/03/2024,Wednesday,Week of Mar 13,3,22-30,2
U3992,57,Female,7965,789.3,2.09,4.7,Strength,13/03/2024,08:00:00,11/03/2024,Wednesday,Week of Mar 13,3,51-60,5
U3993,29,Female,14621,307.7,1.64,5.3,None,13/03/2024,09:00:00,11/03/2024,Wednesday,Week of Mar 13,3,22-30,2
U3994,39,Male,8348,569.8,0.91,7.6,Strength,13/03/2024,10:00:00,11/03/2024,Wednesday,Week of Mar 13,3,31-40,3
U3995,33,Male,9770,347.4,3.45,9.9,None,13/03/2024,11:00:00,11/03/2024,Wednesday,Week of Mar 13,3,31-40,3
U3996,29,Female,9099,734.2,1.61,6.7,None,13/03/2024,12:00:00,11/03/2024,Wednesday,Week of Mar 13,3,22-30,2
U3997,28,Female,14642,535.8,2.38,8.1,None,13/03/2024,13:00:00,11/03/2024,Wednesday,Week of Mar 13,3,22-30,2
U3998,37,Male,3196,284.9,1.97,7.2,Cardio,13/03/2024,14:00:00,11/03/2024,Wednesday,Week of Mar 13,3,31-40,3
U3999,18,Female,3212,320.4,0.93,7.0,Strength,13/03/2024,15:00:00,11/03/2024,Wednesday,Week of Mar 13,3,18-21,1
U4000,44,Female,2823,431.1,0.67,4.4,Strength,13/03/2024,16:00:00,11/03/2024,Wednesday,Week of Mar 13,3,41-50,4
U4001,20,Male,12088,229.3,2.38,4.9,None,13/03/2024,17:00:00,11/03/2024,Wednesday,Week of Mar 13,3,18-21,1
U4002,29,Male,9084,201.2,1.24,9.3,Strength,13/03/2024,18:00:00,11/03/2024,Wednesday,Week of Mar 13,3,22-30,2
U4003,47,Male,14455,592.0,1.23,6.5,Strength,13/03/2024,19:00:00,11/03/2024,Wednesday,Week of Mar 13,3,41-50,4
U4004,26,Female,12607,414.7,3.37,7.7,None,13/03/2024,20:00:00,11/03/2024,Wednesday,Week of Mar 13,3,22-30,2
U4005,54,Female,2535,622.0,1.89,7.2,Walking,13/03/2024,21:00:00,11/03/2024,Wednesday,Week of Mar 13,3,51-60,5
U4006,18,Female,5010,221.5,0.59,6.3,Walking,13/03/2024,22:00:00,11/03/2024,Wednesday,Week of Mar 13,3,18-21,1
U4007,59,Male,12819,546.4,1.52,6.3,None,13/03/2024,23:00:00,11/03/2024,Wednesday,Week of Mar 13,3,51-60,5
U4008,21,Female,9537,438.1,2.25,7.3,Cardio,14/03/2024,00:00:00,11/03/2024,Thursday,Week of Mar 14,4,18-21,1
U4009,32,Male,13969,187.7,1.49,4.8,Strength,14/03/2024,01:00:00,11/03/2024,Thursday,Week of Mar 14,4,31-40,3
U4010,44,Male,2949,504.1,0.58,6.3,Strength,14/03/2024,02:00:00,11/03/2024,Thursday,Week of Mar 14,4,41-50,4
U4011,25,Female,13700,203.8,1.83,6.7,Walking,14/03/2024,03:00:00,11/03/2024,Thursday,Week of Mar 14,4,22-30,2
U4012,40,Male,14494,688.0,0.82,9.9,None,14/03/2024,04:00:00,11/03/2024,Thursday,Week of Mar 14,4,31-40,3
U4013,32,Female,2543,560.8,2.36,6.1,Cardio,14/03/2024,05:00:00,11/03/2024,Thursday,Week of Mar 14,4,31-40,3
U4014,44,Male,5900,512.0,2.36,7.9,None,14/03/2024,06:00:00,11/03/2024,Thursday,Week of Mar 14,4,41-50,4
U4015,48,Male,13945,236.8,0.61,4.8,Walking,14/03/2024,07:00:00,11/03/2024,Thursday,Week of Mar 14,4,41-50,4
U4016,56,Male,6224,336.8,1.37,4.4,Walking,14/03/2024,08:00:00,11/03/2024,Thursday,Week of Mar 14,4,51-60,5
U4017,25,Female,12274,470.4,1.74,9.2,Strength,14/03/2024,09:00:00,11/03/2024,Thursday,Week of Mar 14,4,22-30,2
U4018,47,Male,4866,561.6,2.15,8.4,Yoga,14/03/2024,10:00:00,11/03/2024,Thursday,Week of Mar 14,4,41-50,4
U4019,59,Female,4246,269.1,1.39,5.9,Cardio,14/03/2024,11:00:00,11/03/2024,Thursday,Week of Mar 14,4,51-60,5
U4020,35,Male,3836,155.8,1.36,7.0,Cardio,14/03/2024,12:00:00,11/03/2024,Thursday,Week of Mar 14,4,31-40,3
U4021,21,Male,10268,374.1,3.45,4.8,Yoga,14/03/2024,13:00:00,11/03/2024,Thursday,Week of Mar 14,4,18-21,1
U4022,39,Male,10560,463.9,0.63,8.2,Walking,14/03/2024,14:00:00,11/03/2024,Thursday,Week of Mar 14,4,31-40,3
U4023,20,Female,8976,269.9,3.47,4.4,None,14/03/2024,15:00:00,11/03/2024,Thursday,Week of Mar 14,4,18-21,1
U4024,32,Female,14813,469.9,0.64,8.5,Cardio,14/03/2024,16:00:00,11/03/2024,Thursday,Week of Mar 14,4,31-40,3
U4025,52,Female,2348,370.0,1.37,7.3,Yoga,14/03/2024,17:00:00,11/03/2024,Thursday,Week of Mar 14,4,51-60,5
U4026,55,Female,6601,445.8,1.98,5.7,Strength,14/03/2024,18:00:00,11/03/2024,Thursday,Week of Mar 14,4,51-60,5
U4027,50,Female,14930,375.8,0.93,9.2,Strength,14/03/2024,19:00:00,11/03/2024,Thursday,Week of Mar 14,4,41-50,4
U4028,31,Male,6333,558.5,0.90,9.9,Walking,14/03/2024,20:00:00,11/03/2024,Thursday,Week of Mar 14,4,31-40,3
U4029,18,Male,7399,177.9,1.27,5.5,Cardio,14/03/2024,21:00:00,11/03/2024,Thursday,Week of Mar 14,4,18-21,1
U4030,43,Female,7696,261.1,3.42,8.8,None,14/03/2024,22:00:00,11/03/2024,Thursday,Week of Mar 14,4,41-50,4
U4031,25,Female,3455,431.3,1.64,8.5,Cardio,14/03/2024,23:00:00,11/03/2024,Thursday,Week of Mar 14,4,22-30,2
U4032,33,Female,4185,381.6,2.20,8.5,Strength,15/03/2024,00:00:00,11/03/2024,Friday,Week of Mar 15,5,31-40,3
U4033,55,Female,9436,404.6,2.61,9.7,Cardio,15/03/2024,01:00:00,11/03/2024,Friday,Week of Mar 15,5,51-60,5
U4034,27,Male,5811,672.4,2.73,6.9,Strength,15/03/2024,02:00:00,11/03/2024,Friday,Week of Mar 15,5,22-30,2
U4035,59,Female,13464,726.1,2.56,8.0,Yoga,15/03/2024,03:00:00,11/03/2024,Friday,Week of Mar 15,5,51-60,5
U4036,54,Female,9309,311.6,1.51,8.9,Yoga,15/03/2024,04:00:00,11/03/2024,Friday,Week of Mar 15,5,51-60,5
U4037,43,Female,10086,693.7,0.84,6.9,Strength,15/03/2024,05:00:00,11/03/2024,Friday,Week of Mar 15,5,41-50,4
U4038,45,Female,5682,448.2,1.35,6.9,None,15/03/2024,06:00:00,11/03/2024,Friday,Week of Mar 15,5,41-50,4
U4039,29,Male,3846,328.0,1.13,5.9,None,15/03/2024,07:00:00,11/03/2024,Friday,Week of Mar 15,5,22-30,2
U4040,37,Male,3854,790.5,0.91,8.7,Cardio,15/03/2024,08:00:00,11/03/2024,Friday,Week of Mar 15,5,31-40,3
U4041,31,Female,4985,686.1,0.57,8.1,Strength,15/03/2024,09:00:00,11/03/2024,Friday,Week of Mar 15,5,31-40,3
U4042,52,Male,14642,796.3,3.31,6.7,Walking,15/03/2024,10:00:00,11/03/2024,Friday,Week of Mar 15,5,51-60,5
U4043,46,Male,12817,259.3,3.26,6.5,None,15/03/2024,11:00:00,11/03/2024,Friday,Week of Mar 15,5,41-50,4
U4044,29,Female,4894,243.5,0.65,4.4,None,15/03/2024,12:00:00,11/03/2024,Friday,Week of Mar 15,5,22-30,2
U4045,35,Female,9496,477.2,1.02,4.0,Yoga,15/03/2024,13:00:00,11/03/2024,Friday,Week of Mar 15,5,31-40,3
U4046,19,Male,2558,565.1,0.92,7.2,None,15/03/2024,14:00:00,11/03/2024,Friday,Week of Mar 15,5,18-21,1
U4047,19,Male,4896,261.2,1.34,6.5,None,15/03/2024,15:00:00,11/03/2024,Friday,Week of Mar 15,5,18-21,1
U4048,34,Male,12109,709.3,1.11,8.8,None,15/03/2024,16:00:00,11/03/2024,Friday,Week of Mar 15,5,31-40,3
U4049,27,Male,3254,495.8,3.34,7.3,Strength,15/03/2024,17:00:00,11/03/2024,Friday,Week of Mar 15,5,22-30,2
U4050,35,Male,3681,417.1,0.75,9.6,Strength,15/03/2024,18:00:00,11/03/2024,Friday,Week of Mar 15,5,31-40,3
U4051,39,Female,7271,541.3,1.14,5.2,Yoga,15/03/2024,19:00:00,11/03/2024,Friday,Week of Mar 15,5,31-40,3
U4052,36,Male,12006,562.7,0.74,9.9,Cardio,15/03/2024,20:00:00,11/03/2024,Friday,Week of Mar 15,5,31-40,3
U4053,18,Male,8283,177.8,3.44,5.8,None,15/03/2024,21:00:00,11/03/2024,Friday,Week of Mar 15,5,18-21,1
U4054,41,Male,10854,799.9,3.26,7.9,Cardio,15/03/2024,22:00:00,11/03/2024,Friday,Week of Mar 15,5,41-50,4
U4055,53,Male,14308,386.5,2.65,7.0,Strength,15/03/2024,23:00:00,11/03/2024,Friday,Week of Mar 15,5,51-60,5
U4056,42,Male,5325,190.0,1.78,6.2,None,16/03/2024,00:00:00,11/03/2024,Saturday,Week of Mar 16,6,41-50,4
U4057,53,Male,3241,704.0,1.07,4.8,Cardio,16/03/2024,01:00:00,11/03/2024,Saturday,Week of Mar 16,6,51-60,5
U4058,48,Male,5143,795.5,1.16,4.8,Cardio,16/03/2024,02:00:00,11/03/2024,Saturday,Week of Mar 16,6,41-50,4
U4059,48,Male,5037,680.6,1.83,8.3,Walking,16/03/2024,03:00:00,11/03/2024,Saturday,Week of Mar 16,6,41-50,4
U4060,19,Female,10353,703.7,2.80,6.3,Strength,16/03/2024,04:00:00,11/03/2024,Saturday,Week of Mar 16,6,18-21,1
U4061,36,Female,14417,556.9,1.29,9.8,Yoga,16/03/2024,05:00:00,11/03/2024,Saturday,Week of Mar 16,6,31-40,3
U4062,29,Male,12142,749.5,1.43,6.0,Yoga,16/03/2024,06:00:00,11/03/2024,Saturday,Week of Mar 16,6,22-30,2
U4063,27,Female,14512,173.2,2.30,9.9,Walking,16/03/2024,07:00:00,11/03/2024,Saturday,Week of Mar 16,6,22-30,2
U4064,48,Female,3781,648.4,1.21,5.2,Cardio,16/03/2024,08:00:00,11/03/2024,Saturday,Week of Mar 16,6,41-50,4
U4065,39,Female,6675,586.0,2.25,4.6,Walking,16/03/2024,09:00:00,11/03/2024,Saturday,Week of Mar 16,6,31-40,3
U4066,40,Female,3477,182.2,1.66,5.9,Walking,16/03/2024,10:00:00,11/03/2024,Saturday,Week of Mar 16,6,31-40,3
U4067,40,Female,13222,503.6,0.60,9.3,Strength,16/03/2024,11:00:00,11/03/2024,Saturday,Week of Mar 16,6,31-40,3
U4068,32,Female,9148,484.8,1.71,7.1,None,16/03/2024,12:00:00,11/03/2024,Saturday,Week of Mar 16,6,31-40,3
U4069,43,Male,14178,599.5,3.26,4.8,Cardio,16/03/2024,13:00:00,11/03/2024,Saturday,Week of Mar 16,6,41-50,4
U4070,20,Male,9551,200.4,1.38,5.2,Yoga,16/03/2024,14:00:00,11/03/2024,Saturday,Week of Mar 16,6,18-21,1
U4071,40,Female,2106,673.4,1.47,5.9,Yoga,16/03/2024,15:00:00,11/03/2024,Saturday,Week of Mar 16,6,31-40,3
U4072,37,Male,4668,240.6,0.70,7.5,Walking,16/03/2024,16:00:00,11/03/2024,Saturday,Week of Mar 16,6,31-40,3
U4073,57,Female,6935,422.1,2.35,6.0,Walking,16/03/2024,17:00:00,11/03/2024,Saturday,Week of Mar 16,6,51-60,5
U4074,56,Male,9270,722.8,3.05,8.5,Walking,16/03/2024,18:00:00,11/03/2024,Saturday,Week of Mar 16,6,51-60,5
U4075,25,Male,3164,514.3,1.56,7.7,Cardio,16/03/2024,19:00:00,11/03/2024,Saturday,Week of Mar 16,6,22-30,2
U4076,35,Male,3157,396.7,1.22,9.2,Walking,16/03/2024,20:00:00,11/03/2024,Saturday,Week of Mar 16,6,31-40,3
U4077,58,Female,4246,181.3,3.37,7.0,Walking,16/03/2024,21:00:00,11/03/2024,Saturday,Week of Mar 16,6,51-60,5
U4078,23,Male,8653,587.0,2.74,6.0,None,16/03/2024,22:00:00,11/03/2024,Saturday,Week of Mar 16,6,22-30,2
U4079,44,Male,10858,791.3,2.20,10.0,Cardio,16/03/2024,23:00:00,11/03/2024,Saturday,Week of Mar 16,6,41-50,4
U4080,53,Female,12318,742.7,1.42,6.1,Strength,17/03/2024,00:00:00,11/03/2024,Sunday,Week of Mar 17,7,51-60,5
U4081,32,Female,13133,616.2,1.16,6.6,Strength,17/03/2024,01:00:00,11/03/2024,Sunday,Week of Mar 17,7,31-40,3
U4082,54,Male,9649,218.4,2.65,8.9,None,17/03/2024,02:00:00,11/03/2024,Sunday,Week of Mar 17,7,51-60,5
U4083,22,Female,2511,305.6,2.07,4.5,Yoga,17/03/2024,03:00:00,11/03/2024,Sunday,Week of Mar 17,7,22-30,2
U4084,56,Male,10441,271.5,2.06,6.3,Strength,17/03/2024,04:00:00,11/03/2024,Sunday,Week of Mar 17,7,51-60,5
U4085,26,Male,2888,381.1,0.72,4.5,Cardio,17/03/2024,05:00:00,11/03/2024,Sunday,Week of Mar 17,7,22-30,2
U4086,24,Female,11215,303.1,2.04,4.8,Yoga,17/03/2024,06:00:00,11/03/2024,Sunday,Week of Mar 17,7,22-30,2
U4087,58,Female,14886,308.9,2.97,4.0,Walking,17/03/2024,07:00:00,11/03/2024,Sunday,Week of Mar 17,7,51-60,5
U4088,37,Male,9983,550.9,3.34,4.1,Cardio,17/03/2024,08:00:00,11/03/2024,Sunday,Week of Mar 17,7,31-40,3
U4089,27,Female,10791,357.2,0.82,6.3,Yoga,17/03/2024,09:00:00,11/03/2024,Sunday,Week of Mar 17,7,22-30,2
U4090,43,Male,5022,590.2,2.39,8.9,Strength,17/03/2024,10:00:00,11/03/2024,Sunday,Week of Mar 17,7,41-50,4
U4091,21,Female,4530,766.1,2.21,7.5,Walking,17/03/2024,11:00:00,11/03/2024,Sunday,Week of Mar 17,7,18-21,1
U4092,55,Female,13075,565.0,3.17,7.8,Walking,17/03/2024,12:00:00,11/03/2024,Sunday,Week of Mar 17,7,51-60,5
U4093,41,Female,8315,638.6,2.75,7.1,Cardio,17/03/2024,13:00:00,11/03/2024,Sunday,Week of Mar 17,7,41-50,4
U4094,31,Female,4064,638.5,3.40,8.9,Walking,17/03/2024,14:00:00,11/03/2024,Sunday,Week of Mar 17,7,31-40,3
U4095,58,Female,11950,365.0,3.38,9.3,Yoga,17/03/2024,15:00:00,11/03/2024,Sunday,Week of Mar 17,7,51-60,5
U4096,18,Male,7413,159.7,1.18,9.1,None,17/03/2024,16:00:00,11/03/2024,Sunday,Week of Mar 17,7,18-21,1
U4097,34,Male,8537,185.8,2.68,8.9,Strength,17/03/2024,17:00:00,11/03/2024,Sunday,Week of Mar 17,7,31-40,3
U4098,41,Male,5569,333.3,2.09,5.1,Cardio,17/03/2024,18:00:00,11/03/2024,Sunday,Week of Mar 17,7,41-50,4
U4099,44,Female,3242,598.2,1.14,7.6,None,17/03/2024,19:00:00,11/03/2024,Sunday,Week of Mar 17,7,41-50,4
U4100,24,Male,6329,739.3,1.08,7.5,None,17/03/2024,20:00:00,11/03/2024,Sunday,Week of Mar 17,7,22-30,2
U4101,26,Male,12487,773.2,0.74,7.2,Cardio,17/03/2024,21:00:00,11/03/2024,Sunday,Week of Mar 17,7,22-30,2
U4102,52,Female,3925,166.8,2.89,6.9,Yoga,17/03/2024,22:00:00,11/03/2024,Sunday,Week of Mar 17,7,51-60,5
U4103,29,Female,12254,793.6,1.47,4.5,Strength,17/03/2024,23:00:00,11/03/2024,Sunday,Week of Mar 17,7,22-30,2
U4104,38,Female,5395,359.6,3.07,4.6,Cardio,18/03/2024,00:00:00,18/03/2024,Monday,Week of Mar 18,1,31-40,3
U4105,20,Male,2440,697.9,2.32,9.4,None,18/03/2024,01:00:00,18/03/2024,Monday,Week of Mar 18,1,18-21,1
U4106,32,Male,7231,267.2,2.52,7.8,None,18/03/2024,02:00:00,18/03/2024,Monday,Week of Mar 18,1,31-40,3
U4107,38,Female,10181,190.9,1.38,5.6,Cardio,18/03/2024,03:00:00,18/03/2024,Monday,Week of Mar 18,1,31-40,3
U4108,27,Male,4743,395.9,1.87,5.7,None,18/03/2024,04:00:00,18/03/2024,Monday,Week of Mar 18,1,22-30,2
U4109,50,Male,10039,708.3,1.74,7.7,Cardio,18/03/2024,05:00:00,18/03/2024,Monday,Week of Mar 18,1,41-50,4
U4110,23,Female,10198,293.5,1.21,6.4,Cardio,18/03/2024,06:00:00,18/03/2024,Monday,Week of Mar 18,1,22-30,2
U4111,19,Male,3586,250.1,3.00,6.6,Strength,18/03/2024,07:00:00,18/03/2024,Monday,Week of Mar 18,1,18-21,1
U4112,46,Female,2825,741.4,2.37,4.4,Cardio,18/03/2024,08:00:00,18/03/2024,Monday,Week of Mar 18,1,41-50,4
U4113,57,Male,5824,759.9,0.61,4.8,None,18/03/2024,09:00:00,18/03/2024,Monday,Week of Mar 18,1,51-60,5
U4114,50,Female,3268,158.2,2.96,6.4,Walking,18/03/2024,10:00:00,18/03/2024,Monday,Week of Mar 18,1,41-50,4
U4115,21,Male,9615,622.8,0.82,8.2,Strength,18/03/2024,11:00:00,18/03/2024,Monday,Week of Mar 18,1,18-21,1
U4116,21,Male,5436,351.0,1.71,4.3,None,18/03/2024,12:00:00,18/03/2024,Monday,Week of Mar 18,1,18-21,1
U4117,46,Female,13630,393.6,2.21,6.0,None,18/03/2024,13:00:00,18/03/2024,Monday,Week of Mar 18,1,41-50,4
U4118,54,Female,10089,454.9,0.52,8.2,Strength,18/03/2024,14:00:00,18/03/2024,Monday,Week of Mar 18,1,51-60,5
U4119,37,Female,3310,427.4,2.46,8.8,Strength,18/03/2024,15:00:00,18/03/2024,Monday,Week of Mar 18,1,31-40,3
U4120,58,Female,14225,484.7,2.48,5.1,None,18/03/2024,16:00:00,18/03/2024,Monday,Week of Mar 18,1,51-60,5
U4121,40,Male,11819,528.5,2.46,8.4,Walking,18/03/2024,17:00:00,18/03/2024,Monday,Week of Mar 18,1,31-40,3
U4122,35,Female,11228,452.6,0.99,9.7,Yoga,18/03/2024,18:00:00,18/03/2024,Monday,Week of Mar 18,1,31-40,3
U4123,42,Female,2477,606.0,1.27,9.4,None,18/03/2024,19:00:00,18/03/2024,Monday,Week of Mar 18,1,41-50,4
U4124,18,Female,12870,617.1,1.24,8.7,Strength,18/03/2024,20:00:00,18/03/2024,Monday,Week of Mar 18,1,18-21,1
U4125,32,Female,10906,436.2,3.38,8.3,Cardio,18/03/2024,21:00:00,18/03/2024,Monday,Week of Mar 18,1,31-40,3
U4126,51,Female,11868,242.6,0.70,5.4,Cardio,18/03/2024,22:00:00,18/03/2024,Monday,Week of Mar 18,1,51-60,5
U4127,37,Male,4162,566.4,1.79,7.8,Strength,18/03/2024,23:00:00,18/03/2024,Monday,Week of Mar 18,1,31-40,3
U4128,54,Female,2508,652.4,3.11,7.9,Strength,19/03/2024,00:00:00,18/03/2024,Tuesday,Week of Mar 19,2,51-60,5
U4129,44,Female,9319,564.8,2.81,6.4,Yoga,19/03/2024,01:00:00,18/03/2024,Tuesday,Week of Mar 19,2,41-50,4
U4130,39,Female,2381,532.2,2.97,7.0,Strength,19/03/2024,02:00:00,18/03/2024,Tuesday,Week of Mar 19,2,31-40,3
U4131,22,Male,11372,299.1,3.42,8.2,Cardio,19/03/2024,03:00:00,18/03/2024,Tuesday,Week of Mar 19,2,22-30,2
U4132,51,Male,3845,569.3,1.66,9.7,Walking,19/03/2024,04:00:00,18/03/2024,Tuesday,Week of Mar 19,2,51-60,5
U4133,56,Male,9300,367.7,1.43,5.8,Strength,19/03/2024,05:00:00,18/03/2024,Tuesday,Week of Mar 19,2,51-60,5
U4134,20,Female,14562,747.7,0.59,5.5,Yoga,19/03/2024,06:00:00,18/03/2024,Tuesday,Week of Mar 19,2,18-21,1
U4135,34,Female,11910,574.9,0.95,7.6,Walking,19/03/2024,07:00:00,18/03/2024,Tuesday,Week of Mar 19,2,31-40,3
U4136,41,Male,11292,330.8,2.19,4.8,Yoga,19/03/2024,08:00:00,18/03/2024,Tuesday,Week of Mar 19,2,41-50,4
U4137,41,Male,12052,457.4,0.97,7.5,Walking,19/03/2024,09:00:00,18/03/2024,Tuesday,Week of Mar 19,2,41-50,4
U4138,20,Female,12283,700.3,2.71,4.5,Strength,19/03/2024,10:00:00,18/03/2024,Tuesday,Week of Mar 19,2,18-21,1
U4139,24,Female,10909,368.1,0.61,6.9,Cardio,19/03/2024,11:00:00,18/03/2024,Tuesday,Week of Mar 19,2,22-30,2
U4140,42,Female,9717,491.5,1.28,7.7,Walking,19/03/2024,12:00:00,18/03/2024,Tuesday,Week of Mar 19,2,41-50,4
U4141,20,Male,10509,591.8,2.59,4.4,None,19/03/2024,13:00:00,18/03/2024,Tuesday,Week of Mar 19,2,18-21,1
U4142,32,Female,6629,640.4,1.27,5.2,Yoga,19/03/2024,14:00:00,18/03/2024,Tuesday,Week of Mar 19,2,31-40,3
U4143,46,Female,7704,263.0,2.69,6.0,Walking,19/03/2024,15:00:00,18/03/2024,Tuesday,Week of Mar 19,2,41-50,4
U4144,46,Male,3776,517.3,3.49,6.2,Yoga,19/03/2024,16:00:00,18/03/2024,Tuesday,Week of Mar 19,2,41-50,4
U4145,27,Male,10103,742.9,2.89,8.1,Cardio,19/03/2024,17:00:00,18/03/2024,Tuesday,Week of Mar 19,2,22-30,2
U4146,49,Male,4284,779.4,1.53,7.2,Yoga,19/03/2024,18:00:00,18/03/2024,Tuesday,Week of Mar 19,2,41-50,4
U4147,40,Female,3244,576.5,3.20,6.3,Yoga,19/03/2024,19:00:00,18/03/2024,Tuesday,Week of Mar 19,2,31-40,3
U4148,56,Male,3333,789.4,0.65,6.7,None,19/03/2024,20:00:00,18/03/2024,Tuesday,Week of Mar 19,2,51-60,5
U4149,26,Male,5669,521.0,2.68,4.1,Yoga,19/03/2024,21:00:00,18/03/2024,Tuesday,Week of Mar 19,2,22-30,2
U4150,54,Female,3200,437.7,0.57,8.6,Walking,19/03/2024,22:00:00,18/03/2024,Tuesday,Week of Mar 19,2,51-60,5
U4151,57,Female,3794,508.5,1.02,4.2,Yoga,19/03/2024,23:00:00,18/03/2024,Tuesday,Week of Mar 19,2,51-60,5
U4152,31,Male,8181,225.2,3.46,9.0,Strength,20/03/2024,00:00:00,18/03/2024,Wednesday,Week of Mar 20,3,31-40,3
U4153,21,Female,12893,411.1,1.58,7.2,Yoga,20/03/2024,01:00:00,18/03/2024,Wednesday,Week of Mar 20,3,18-21,1
U4154,37,Male,3454,448.0,2.96,7.2,Strength,20/03/2024,02:00:00,18/03/2024,Wednesday,Week of Mar 20,3,31-40,3
U4155,45,Female,3933,701.6,1.63,8.2,Yoga,20/03/2024,03:00:00,18/03/2024,Wednesday,Week of Mar 20,3,41-50,4
U4156,31,Female,2746,643.1,3.02,9.2,Yoga,20/03/2024,04:00:00,18/03/2024,Wednesday,Week of Mar 20,3,31-40,3
U4157,51,Male,9370,540.9,3.40,9.7,Walking,20/03/2024,05:00:00,18/03/2024,Wednesday,Week of Mar 20,3,51-60,5
U4158,30,Male,11032,375.7,1.81,7.3,Strength,20/03/2024,06:00:00,18/03/2024,Wednesday,Week of Mar 20,3,22-30,2
U4159,48,Male,9973,271.6,2.18,4.9,Strength,20/03/2024,07:00:00,18/03/2024,Wednesday,Week of Mar 20,3,41-50,4
U4160,50,Female,12687,376.0,2.39,9.3,None,20/03/2024,08:00:00,18/03/2024,Wednesday,Week of Mar 20,3,41-50,4
U4161,56,Male,8827,591.9,3.30,4.2,Yoga,20/03/2024,09:00:00,18/03/2024,Wednesday,Week of Mar 20,3,51-60,5
U4162,45,Female,11280,321.0,1.27,8.8,Yoga,20/03/2024,10:00:00,18/03/2024,Wednesday,Week of Mar 20,3,41-50,4
U4163,42,Female,2792,427.5,2.33,8.1,Walking,20/03/2024,11:00:00,18/03/2024,Wednesday,Week of Mar 20,3,41-50,4
U4164,49,Male,8927,401.4,1.47,9.4,None,20/03/2024,12:00:00,18/03/2024,Wednesday,Week of Mar 20,3,41-50,4
U4165,26,Female,3267,647.6,1.15,9.4,None,20/03/2024,13:00:00,18/03/2024,Wednesday,Week of Mar 20,3,22-30,2
U4166,45,Female,11742,724.5,0.75,4.3,Walking,20/03/2024,14:00:00,18/03/2024,Wednesday,Week of Mar 20,3,41-50,4
U4167,48,Male,8369,604.6,2.36,7.7,Strength,20/03/2024,15:00:00,18/03/2024,Wednesday,Week of Mar 20,3,41-50,4
U4168,34,Female,4690,372.0,3.15,4.7,Cardio,20/03/2024,16:00:00,18/03/2024,Wednesday,Week of Mar 20,3,31-40,3
U4169,40,Female,9874,431.6,1.55,4.5,Walking,20/03/2024,17:00:00,18/03/2024,Wednesday,Week of Mar 20,3,31-40,3
U4170,30,Male,2292,243.2,2.16,6.7,Strength,20/03/2024,18:00:00,18/03/2024,Wednesday,Week of Mar 20,3,22-30,2
U4171,27,Male,8864,259.3,2.43,4.6,None,20/03/2024,19:00:00,18/03/2024,Wednesday,Week of Mar 20,3,22-30,2
U4172,33,Female,6022,256.8,1.74,8.4,Walking,20/03/2024,20:00:00,18/03/2024,Wednesday,Week of Mar 20,3,31-40,3
U4173,23,Female,11596,234.9,3.21,9.8,Cardio,20/03/2024,21:00:00,18/03/2024,Wednesday,Week of Mar 20,3,22-30,2
U4174,28,Female,3648,266.7,1.59,7.4,Yoga,20/03/2024,22:00:00,18/03/2024,Wednesday,Week of Mar 20,3,22-30,2
U4175,20,Female,13008,281.7,0.88,5.4,Walking,20/03/2024,23:00:00,18/03/2024,Wednesday,Week of Mar 20,3,18-21,1
U4176,45,Male,14102,222.7,0.93,9.1,Cardio,21/03/2024,00:00:00,18/03/2024,Thursday,Week of Mar 21,4,41-50,4
U4177,58,Female,13110,566.2,3.17,9.1,Cardio,21/03/2024,01:00:00,18/03/2024,Thursday,Week of Mar 21,4,51-60,5
U4178,32,Female,7171,793.8,3.46,8.4,Walking,21/03/2024,02:00:00,18/03/2024,Thursday,Week of Mar 21,4,31-40,3
U4179,30,Female,11589,721.5,1.37,7.7,Strength,21/03/2024,03:00:00,18/03/2024,Thursday,Week of Mar 21,4,22-30,2
U4180,59,Female,3693,179.6,0.93,9.2,Walking,21/03/2024,04:00:00,18/03/2024,Thursday,Week of Mar 21,4,51-60,5
U4181,34,Male,8710,425.0,1.95,5.0,None,21/03/2024,05:00:00,18/03/2024,Thursday,Week of Mar 21,4,31-40,3
U4182,24,Female,3037,708.6,2.63,9.6,Cardio,21/03/2024,06:00:00,18/03/2024,Thursday,Week of Mar 21,4,22-30,2
U4183,45,Male,5852,237.5,2.34,9.7,Cardio,21/03/2024,07:00:00,18/03/2024,Thursday,Week of Mar 21,4,41-50,4
U4184,55,Male,7459,701.0,3.35,9.2,Yoga,21/03/2024,08:00:00,18/03/2024,Thursday,Week of Mar 21,4,51-60,5
U4185,30,Male,11754,535.3,2.95,5.5,Cardio,21/03/2024,09:00:00,18/03/2024,Thursday,Week of Mar 21,4,22-30,2
U4186,34,Male,11304,755.3,3.11,9.1,Yoga,21/03/2024,10:00:00,18/03/2024,Thursday,Week of Mar 21,4,31-40,3
U4187,32,Male,9048,719.4,2.13,7.0,Cardio,21/03/2024,11:00:00,18/03/2024,Thursday,Week of Mar 21,4,31-40,3
U4188,53,Female,8184,590.1,1.48,7.6,Cardio,21/03/2024,12:00:00,18/03/2024,Thursday,Week of Mar 21,4,51-60,5
